filename,width,height,class,xmin,xmax,ymin,ymax
dmm_2144.png,300,300,diplopoda-dithering,81,130,180,229
dmm_2144.png,300,300,bulbus-dithering,42,137,127,222
dmm_2145.png,300,300,bulbus-dithering,116,23,206,112
dmm_2145.png,300,300,quadripus-dithering,198,5,296,103
dmm_2145.png,300,300,bulbus-dithering,46,38,138,129
dmm_2146.png,300,300,bulbus-dithering,59,11,155,107
dmm_2146.png,300,300,quadripus-dithering,91,192,163,264
dmm_2146.png,300,300,fongibra-dithering,22,133,121,231
dmm_2147.png,300,300,fongibra-dithering,32,77,128,174
dmm_2147.png,300,300,diplopoda-dithering,52,91,149,188
dmm_2147.png,300,300,bulbus-dithering,123,134,222,233
dmm_2148.png,300,300,diplopoda-dithering,173,117,271,215
dmm_2148.png,300,300,fongibra-dithering,74,133,171,230
dmm_2148.png,300,300,fongibra-dithering,83,176,164,257
dmm_2149.png,300,300,quadripus-dithering,156,5,238,87
dmm_2149.png,300,300,diplopoda-dithering,127,18,215,107
dmm_2149.png,300,300,fongibra-dithering,115,159,197,241
dmm_2150.png,300,300,diplopoda-dithering,129,183,218,271
dmm_2150.png,300,300,diplopoda-dithering,37,39,127,129
dmm_2150.png,300,300,fongibra-dithering,68,115,160,206
dmm_2151.png,300,300,bulbus-dithering,48,38,123,114
dmm_2151.png,300,300,bulbus-dithering,54,138,139,222
dmm_2151.png,300,300,bulbus-dithering,82,78,181,177
dmm_2152.png,300,300,quadripus-dithering,12,156,106,250
dmm_2152.png,300,300,bulbus-dithering,56,112,153,210
dmm_2152.png,300,300,diplopoda-dithering,71,30,157,117
dmm_2153.png,300,300,fongibra-dithering,126,89,225,188
dmm_2153.png,300,300,fongibra-dithering,130,3,226,99
dmm_2153.png,300,300,diplopoda-dithering,19,29,102,111
dmm_2154.png,300,300,quadripus-dithering,112,90,211,189
dmm_2154.png,300,300,diplopoda-dithering,3,44,93,134
dmm_2154.png,300,300,diplopoda-dithering,47,69,144,167
dmm_2155.png,300,300,bulbus-dithering,36,176,128,269
dmm_2155.png,300,300,quadripus-dithering,121,109,220,208
dmm_2155.png,300,300,bulbus-dithering,180,148,279,246
dmm_2156.png,300,300,fongibra-dithering,147,116,223,193
dmm_2156.png,300,300,fongibra-dithering,180,66,279,165
dmm_2156.png,300,300,diplopoda-dithering,20,174,118,272
dmm_2157.png,300,300,fongibra-dithering,85,138,182,235
dmm_2157.png,300,300,fongibra-dithering,94,166,190,261
dmm_2157.png,300,300,diplopoda-dithering,28,137,112,221
dmm_2158.png,300,300,bulbus-dithering,143,104,224,185
dmm_2158.png,300,300,quadripus-dithering,111,112,207,209
dmm_2158.png,300,300,fongibra-dithering,115,138,198,221
dmm_2159.png,300,300,bulbus-dithering,190,101,261,172
dmm_2159.png,300,300,quadripus-dithering,60,25,152,117
dmm_2159.png,300,300,diplopoda-dithering,47,113,144,210
dmm_2160.png,300,300,bulbus-dithering,8,58,101,151
dmm_2160.png,300,300,quadripus-dithering,147,172,241,266
dmm_2160.png,300,300,diplopoda-dithering,117,37,201,121
dmm_2161.png,300,300,fongibra-dithering,97,98,184,185
dmm_2161.png,300,300,fongibra-dithering,5,7,77,79
dmm_2161.png,300,300,bulbus-dithering,136,126,234,224
dmm_2162.png,300,300,bulbus-dithering,95,127,180,212
dmm_2162.png,300,300,bulbus-dithering,47,72,144,169
dmm_2162.png,300,300,fongibra-dithering,76,178,171,273
dmm_2163.png,300,300,bulbus-dithering,104,77,203,176
dmm_2163.png,300,300,quadripus-dithering,77,81,176,180
dmm_2163.png,300,300,bulbus-dithering,27,124,123,219
dmm_2164.png,300,300,bulbus-dithering,55,5,138,88
dmm_2164.png,300,300,fongibra-dithering,107,153,183,229
dmm_2164.png,300,300,bulbus-dithering,95,10,194,109
dmm_2165.png,300,300,bulbus-dithering,81,58,175,153
dmm_2165.png,300,300,diplopoda-dithering,168,5,267,103
dmm_2165.png,300,300,bulbus-dithering,117,127,193,203
dmm_2166.png,300,300,fongibra-dithering,58,172,156,270
dmm_2166.png,300,300,fongibra-dithering,81,71,179,170
dmm_2166.png,300,300,quadripus-dithering,154,108,252,206
dmm_2167.png,300,300,fongibra-dithering,130,30,205,105
dmm_2167.png,300,300,diplopoda-dithering,143,212,227,295
dmm_2167.png,300,300,fongibra-dithering,93,17,186,110
dmm_2168.png,300,300,fongibra-dithering,37,9,114,86
dmm_2168.png,300,300,bulbus-dithering,62,132,161,231
dmm_2168.png,300,300,bulbus-dithering,91,6,183,98
dmm_2169.png,300,300,bulbus-dithering,6,128,98,219
dmm_2169.png,300,300,fongibra-dithering,7,144,105,243
dmm_2169.png,300,300,fongibra-dithering,133,44,226,137
dmm_2170.png,300,300,quadripus-dithering,116,60,190,134
dmm_2170.png,300,300,diplopoda-dithering,110,48,208,147
dmm_2170.png,300,300,quadripus-dithering,200,89,298,187
dmm_2171.png,300,300,quadripus-dithering,40,199,131,290
dmm_2171.png,300,300,diplopoda-dithering,125,226,197,298
dmm_2171.png,300,300,fongibra-dithering,203,55,290,143
dmm_2172.png,300,300,quadripus-dithering,76,93,172,189
dmm_2172.png,300,300,quadripus-dithering,6,41,83,118
dmm_2172.png,300,300,fongibra-dithering,135,110,208,183
dmm_2173.png,300,300,fongibra-dithering,75,71,152,147
dmm_2173.png,300,300,bulbus-dithering,52,113,148,209
dmm_2173.png,300,300,quadripus-dithering,58,13,155,110
dmm_2174.png,300,300,bulbus-dithering,107,109,206,208
dmm_2174.png,300,300,quadripus-dithering,175,67,274,166
dmm_2174.png,300,300,diplopoda-dithering,68,127,163,222
dmm_2175.png,300,300,bulbus-dithering,16,137,99,220
dmm_2175.png,300,300,bulbus-dithering,48,10,121,83
dmm_2175.png,300,300,diplopoda-dithering,144,101,241,197
dmm_2176.png,300,300,bulbus-dithering,193,66,292,164
dmm_2176.png,300,300,fongibra-dithering,98,58,178,139
dmm_2176.png,300,300,fongibra-dithering,133,70,215,152
dmm_2177.png,300,300,quadripus-dithering,105,11,177,84
dmm_2177.png,300,300,bulbus-dithering,18,140,106,228
dmm_2177.png,300,300,quadripus-dithering,60,29,151,120
dmm_2178.png,300,300,diplopoda-dithering,100,43,199,141
dmm_2178.png,300,300,fongibra-dithering,59,179,155,274
dmm_2178.png,300,300,fongibra-dithering,103,33,193,122
dmm_2179.png,300,300,diplopoda-dithering,45,19,136,110
dmm_2179.png,300,300,bulbus-dithering,131,83,227,179
dmm_2179.png,300,300,diplopoda-dithering,143,11,230,98
dmm_2180.png,300,300,fongibra-dithering,66,129,162,225
dmm_2180.png,300,300,diplopoda-dithering,69,44,158,134
dmm_2180.png,300,300,fongibra-dithering,39,176,138,275
dmm_2181.png,300,300,bulbus-dithering,49,105,142,199
dmm_2181.png,300,300,diplopoda-dithering,150,64,225,139
dmm_2181.png,300,300,fongibra-dithering,10,123,91,205
dmm_2182.png,300,300,diplopoda-dithering,2,40,95,133
dmm_2182.png,300,300,quadripus-dithering,85,98,162,175
dmm_2182.png,300,300,quadripus-dithering,47,63,133,149
dmm_2183.png,300,300,quadripus-dithering,134,15,221,101
dmm_2183.png,300,300,diplopoda-dithering,159,123,258,221
dmm_2183.png,300,300,fongibra-dithering,115,155,214,253
dmm_2184.png,300,300,diplopoda-dithering,208,24,287,103
dmm_2184.png,300,300,diplopoda-dithering,7,135,105,234
dmm_2184.png,300,300,bulbus-dithering,107,21,184,97
dmm_2185.png,300,300,quadripus-dithering,22,175,96,249
dmm_2185.png,300,300,quadripus-dithering,77,100,173,196
dmm_2185.png,300,300,diplopoda-dithering,65,4,141,80
dmm_2186.png,300,300,fongibra-dithering,128,84,223,179
dmm_2186.png,300,300,quadripus-dithering,131,56,228,154
dmm_2186.png,300,300,fongibra-dithering,105,39,187,120
dmm_2187.png,300,300,bulbus-dithering,189,23,278,111
dmm_2187.png,300,300,quadripus-dithering,66,110,153,197
dmm_2187.png,300,300,fongibra-dithering,44,76,141,173
dmm_2188.png,300,300,fongibra-dithering,32,4,131,103
dmm_2188.png,300,300,diplopoda-dithering,8,135,79,205
dmm_2188.png,300,300,fongibra-dithering,209,79,292,162
dmm_2189.png,300,300,diplopoda-dithering,164,90,238,164
dmm_2189.png,300,300,quadripus-dithering,33,29,131,128
dmm_2189.png,300,300,diplopoda-dithering,57,194,134,271
dmm_2190.png,300,300,diplopoda-dithering,34,180,127,274
dmm_2190.png,300,300,quadripus-dithering,84,117,171,204
dmm_2190.png,300,300,quadripus-dithering,117,21,215,120
dmm_2191.png,300,300,diplopoda-dithering,192,112,280,200
dmm_2191.png,300,300,quadripus-dithering,117,28,206,118
dmm_2191.png,300,300,quadripus-dithering,67,32,163,129
dmm_2192.png,300,300,quadripus-dithering,79,120,174,215
dmm_2192.png,300,300,bulbus-dithering,84,67,181,163
dmm_2192.png,300,300,fongibra-dithering,39,14,111,86
dmm_2193.png,300,300,diplopoda-dithering,90,38,184,132
dmm_2193.png,300,300,quadripus-dithering,8,121,97,210
dmm_2193.png,300,300,bulbus-dithering,34,20,124,111
dmm_2194.png,300,300,diplopoda-dithering,173,77,267,171
dmm_2194.png,300,300,diplopoda-dithering,94,159,181,246
dmm_2194.png,300,300,diplopoda-dithering,54,95,152,194
dmm_2195.png,300,300,bulbus-dithering,78,46,171,139
dmm_2195.png,300,300,quadripus-dithering,128,119,199,190
dmm_2195.png,300,300,diplopoda-dithering,145,3,235,93
dmm_2196.png,300,300,quadripus-dithering,30,78,127,175
dmm_2196.png,300,300,bulbus-dithering,16,5,110,99
dmm_2196.png,300,300,bulbus-dithering,8,21,83,96
dmm_2197.png,300,300,fongibra-dithering,41,35,131,125
dmm_2197.png,300,300,fongibra-dithering,170,78,258,166
dmm_2197.png,300,300,diplopoda-dithering,102,47,176,121
dmm_2198.png,300,300,diplopoda-dithering,83,74,178,169
dmm_2198.png,300,300,fongibra-dithering,109,63,207,161
dmm_2198.png,300,300,quadripus-dithering,88,77,186,174
dmm_2199.png,300,300,fongibra-dithering,141,5,227,90
dmm_2199.png,300,300,quadripus-dithering,59,107,138,186
dmm_2199.png,300,300,fongibra-dithering,114,139,202,227
dmm_2200.png,300,300,diplopoda-dithering,9,103,84,178
dmm_2200.png,300,300,quadripus-dithering,25,22,101,98
dmm_2200.png,300,300,fongibra-dithering,4,19,103,117
dmm_2201.png,300,300,fongibra-dithering,125,155,215,245
dmm_2201.png,300,300,diplopoda-dithering,99,83,197,181
dmm_2201.png,300,300,bulbus-dithering,110,108,209,206
dmm_2202.png,300,300,diplopoda-dithering,117,55,215,152
dmm_2202.png,300,300,quadripus-dithering,131,5,214,88
dmm_2202.png,300,300,diplopoda-dithering,101,28,182,109
dmm_2203.png,300,300,bulbus-dithering,65,158,152,245
dmm_2203.png,300,300,quadripus-dithering,49,111,144,206
dmm_2203.png,300,300,bulbus-dithering,177,102,276,201
dmm_2204.png,300,300,quadripus-dithering,125,214,199,288
dmm_2204.png,300,300,quadripus-dithering,93,164,173,244
dmm_2204.png,300,300,quadripus-dithering,12,67,109,164
dmm_2205.png,300,300,diplopoda-dithering,58,30,156,128
dmm_2205.png,300,300,diplopoda-dithering,82,2,181,101
dmm_2205.png,300,300,diplopoda-dithering,9,28,106,126
dmm_2206.png,300,300,diplopoda-dithering,138,197,236,296
dmm_2206.png,300,300,diplopoda-dithering,96,27,191,122
dmm_2206.png,300,300,fongibra-dithering,77,13,164,100
dmm_2207.png,300,300,fongibra-dithering,42,151,140,249
dmm_2207.png,300,300,quadripus-dithering,47,57,141,151
dmm_2207.png,300,300,quadripus-dithering,95,14,179,98
dmm_2208.png,300,300,bulbus-dithering,142,121,216,195
dmm_2208.png,300,300,bulbus-dithering,118,153,192,227
dmm_2208.png,300,300,diplopoda-dithering,84,74,169,159
dmm_2209.png,300,300,diplopoda-dithering,112,75,211,174
dmm_2209.png,300,300,fongibra-dithering,126,76,213,164
dmm_2209.png,300,300,fongibra-dithering,64,7,148,90
dmm_2210.png,300,300,bulbus-dithering,110,184,207,282
dmm_2210.png,300,300,quadripus-dithering,79,123,178,222
dmm_2210.png,300,300,quadripus-dithering,84,85,183,184
dmm_2211.png,300,300,bulbus-dithering,60,50,146,135
dmm_2211.png,300,300,quadripus-dithering,57,97,155,195
dmm_2211.png,300,300,fongibra-dithering,38,127,119,208
dmm_2212.png,300,300,diplopoda-dithering,18,133,103,218
dmm_2212.png,300,300,fongibra-dithering,91,6,164,79
dmm_2212.png,300,300,fongibra-dithering,103,90,198,184
dmm_2213.png,300,300,diplopoda-dithering,94,168,192,267
dmm_2213.png,300,300,quadripus-dithering,38,110,127,199
dmm_2213.png,300,300,quadripus-dithering,8,102,92,186
dmm_2214.png,300,300,quadripus-dithering,49,163,144,258
dmm_2214.png,300,300,quadripus-dithering,48,110,123,184
dmm_2214.png,300,300,fongibra-dithering,39,38,119,118
dmm_2215.png,300,300,fongibra-dithering,111,8,210,107
dmm_2215.png,300,300,fongibra-dithering,121,49,217,145
dmm_2215.png,300,300,diplopoda-dithering,49,157,147,255
dmm_2216.png,300,300,diplopoda-dithering,31,42,130,141
dmm_2216.png,300,300,bulbus-dithering,78,93,175,190
dmm_2216.png,300,300,diplopoda-dithering,85,9,178,102
dmm_2217.png,300,300,bulbus-dithering,75,182,173,280
dmm_2217.png,300,300,diplopoda-dithering,32,40,130,137
dmm_2217.png,300,300,diplopoda-dithering,97,167,196,266
dmm_2218.png,300,300,quadripus-dithering,93,90,189,186
dmm_2218.png,300,300,fongibra-dithering,127,208,201,282
dmm_2218.png,300,300,bulbus-dithering,86,180,182,277
dmm_2219.png,300,300,diplopoda-dithering,104,14,189,99
dmm_2219.png,300,300,diplopoda-dithering,95,16,193,113
dmm_2219.png,300,300,fongibra-dithering,146,21,226,101
dmm_2220.png,300,300,fongibra-dithering,70,51,142,123
dmm_2220.png,300,300,diplopoda-dithering,77,5,176,104
dmm_2220.png,300,300,bulbus-dithering,139,205,224,290
dmm_2221.png,300,300,quadripus-dithering,86,5,161,80
dmm_2221.png,300,300,diplopoda-dithering,127,64,209,147
dmm_2221.png,300,300,fongibra-dithering,134,39,209,114
dmm_2222.png,300,300,quadripus-dithering,147,92,229,174
dmm_2222.png,300,300,fongibra-dithering,160,181,256,277
dmm_2222.png,300,300,quadripus-dithering,192,145,288,241
dmm_2223.png,300,300,bulbus-dithering,181,133,279,231
dmm_2223.png,300,300,bulbus-dithering,37,79,112,154
dmm_2223.png,300,300,bulbus-dithering,73,41,154,122
dmm_2224.png,300,300,fongibra-dithering,2,162,82,242
dmm_2224.png,300,300,fongibra-dithering,121,24,210,113
dmm_2224.png,300,300,fongibra-dithering,62,27,146,110
dmm_2225.png,300,300,fongibra-dithering,142,120,236,213
dmm_2225.png,300,300,quadripus-dithering,84,121,183,220
dmm_2225.png,300,300,quadripus-dithering,62,124,139,201
dmm_2226.png,300,300,bulbus-dithering,126,104,204,182
dmm_2226.png,300,300,quadripus-dithering,59,44,146,131
dmm_2226.png,300,300,quadripus-dithering,140,139,212,211
dmm_2227.png,300,300,quadripus-dithering,179,136,272,229
dmm_2227.png,300,300,fongibra-dithering,189,96,279,186
dmm_2227.png,300,300,quadripus-dithering,196,21,278,103
dmm_2228.png,300,300,diplopoda-dithering,193,37,289,132
dmm_2228.png,300,300,diplopoda-dithering,128,133,225,230
dmm_2228.png,300,300,diplopoda-dithering,59,171,139,250
dmm_2229.png,300,300,quadripus-dithering,130,144,203,217
dmm_2229.png,300,300,diplopoda-dithering,168,54,253,139
dmm_2229.png,300,300,fongibra-dithering,11,158,108,255
dmm_2230.png,300,300,bulbus-dithering,65,33,157,126
dmm_2230.png,300,300,quadripus-dithering,6,137,86,217
dmm_2230.png,300,300,fongibra-dithering,133,23,216,107
dmm_2231.png,300,300,diplopoda-dithering,29,41,124,137
dmm_2231.png,300,300,fongibra-dithering,45,87,135,177
dmm_2231.png,300,300,fongibra-dithering,163,138,254,228
dmm_2232.png,300,300,diplopoda-dithering,144,81,234,172
dmm_2232.png,300,300,quadripus-dithering,144,32,226,115
dmm_2232.png,300,300,fongibra-dithering,7,109,105,206
dmm_2233.png,300,300,bulbus-dithering,24,114,121,210
dmm_2233.png,300,300,quadripus-dithering,164,110,263,209
dmm_2233.png,300,300,diplopoda-dithering,172,41,252,121
dmm_2234.png,300,300,quadripus-dithering,114,44,184,114
dmm_2234.png,300,300,diplopoda-dithering,54,140,144,229
dmm_2234.png,300,300,diplopoda-dithering,30,72,126,167
dmm_2235.png,300,300,fongibra-dithering,159,193,239,273
dmm_2235.png,300,300,diplopoda-dithering,128,112,203,187
dmm_2235.png,300,300,fongibra-dithering,122,111,202,192
dmm_2236.png,300,300,diplopoda-dithering,35,123,130,218
dmm_2236.png,300,300,diplopoda-dithering,38,54,136,152
dmm_2236.png,300,300,quadripus-dithering,7,75,105,173
dmm_2237.png,300,300,bulbus-dithering,9,75,107,173
dmm_2237.png,300,300,fongibra-dithering,102,116,185,200
dmm_2237.png,300,300,fongibra-dithering,72,109,170,207
dmm_2238.png,300,300,quadripus-dithering,27,204,108,285
dmm_2238.png,300,300,quadripus-dithering,39,8,130,99
dmm_2238.png,300,300,bulbus-dithering,119,75,209,165
dmm_2239.png,300,300,fongibra-dithering,50,7,127,84
dmm_2239.png,300,300,bulbus-dithering,27,156,103,232
dmm_2239.png,300,300,diplopoda-dithering,65,33,164,132
dmm_2240.png,300,300,quadripus-dithering,68,9,141,82
dmm_2240.png,300,300,bulbus-dithering,7,36,84,113
dmm_2240.png,300,300,diplopoda-dithering,183,146,255,217
dmm_2241.png,300,300,fongibra-dithering,144,101,243,200
dmm_2241.png,300,300,fongibra-dithering,27,51,118,142
dmm_2241.png,300,300,diplopoda-dithering,45,36,133,123
dmm_2242.png,300,300,fongibra-dithering,2,97,100,196
dmm_2242.png,300,300,fongibra-dithering,77,113,173,210
dmm_2242.png,300,300,quadripus-dithering,202,81,291,171
dmm_2243.png,300,300,fongibra-dithering,70,104,153,187
dmm_2243.png,300,300,quadripus-dithering,128,161,227,260
dmm_2243.png,300,300,bulbus-dithering,65,214,143,292
dmm_2244.png,300,300,diplopoda-dithering,82,189,177,285
dmm_2244.png,300,300,diplopoda-dithering,77,140,164,227
dmm_2244.png,300,300,quadripus-dithering,153,137,248,232
dmm_2245.png,300,300,diplopoda-dithering,132,47,205,120
dmm_2245.png,300,300,fongibra-dithering,79,109,156,185
dmm_2245.png,300,300,quadripus-dithering,104,110,199,205
dmm_2246.png,300,300,bulbus-dithering,35,119,128,212
dmm_2246.png,300,300,bulbus-dithering,134,46,232,144
dmm_2246.png,300,300,diplopoda-dithering,174,77,273,176
dmm_2247.png,300,300,bulbus-dithering,91,134,185,228
dmm_2247.png,300,300,fongibra-dithering,119,2,191,74
dmm_2247.png,300,300,bulbus-dithering,67,87,164,184
dmm_2248.png,300,300,fongibra-dithering,119,122,215,218
dmm_2248.png,300,300,bulbus-dithering,1,128,92,219
dmm_2248.png,300,300,quadripus-dithering,194,72,274,152
dmm_2249.png,300,300,bulbus-dithering,127,41,225,139
dmm_2249.png,300,300,quadripus-dithering,115,56,203,144
dmm_2249.png,300,300,diplopoda-dithering,218,82,292,156
dmm_2250.png,300,300,bulbus-dithering,40,82,117,159
dmm_2250.png,300,300,fongibra-dithering,121,83,217,180
dmm_2250.png,300,300,quadripus-dithering,133,36,208,111
dmm_2251.png,300,300,diplopoda-dithering,52,130,150,229
dmm_2251.png,300,300,fongibra-dithering,195,59,275,139
dmm_2251.png,300,300,fongibra-dithering,88,82,181,175
dmm_2252.png,300,300,fongibra-dithering,70,201,165,296
dmm_2252.png,300,300,fongibra-dithering,102,14,193,105
dmm_2252.png,300,300,diplopoda-dithering,141,110,234,204
dmm_2253.png,300,300,bulbus-dithering,24,147,114,237
dmm_2253.png,300,300,quadripus-dithering,90,1,188,100
dmm_2253.png,300,300,diplopoda-dithering,35,50,125,139
dmm_2254.png,300,300,diplopoda-dithering,150,156,249,255
dmm_2254.png,300,300,diplopoda-dithering,29,126,120,217
dmm_2254.png,300,300,fongibra-dithering,107,160,194,247
dmm_2255.png,300,300,quadripus-dithering,22,38,112,129
dmm_2255.png,300,300,fongibra-dithering,192,103,276,187
dmm_2255.png,300,300,fongibra-dithering,106,148,179,222
dmm_2256.png,300,300,fongibra-dithering,95,31,194,130
dmm_2256.png,300,300,fongibra-dithering,38,183,137,281
dmm_2256.png,300,300,fongibra-dithering,51,12,134,95
dmm_2257.png,300,300,fongibra-dithering,106,66,205,165
dmm_2257.png,300,300,diplopoda-dithering,61,104,160,203
dmm_2257.png,300,300,fongibra-dithering,19,96,96,173
dmm_2258.png,300,300,quadripus-dithering,91,208,162,279
dmm_2258.png,300,300,diplopoda-dithering,184,11,283,110
dmm_2258.png,300,300,bulbus-dithering,196,160,295,259
dmm_2259.png,300,300,quadripus-dithering,72,176,171,275
dmm_2259.png,300,300,quadripus-dithering,227,135,297,205
dmm_2259.png,300,300,fongibra-dithering,9,122,97,210
dmm_2260.png,300,300,bulbus-dithering,29,81,114,165
dmm_2260.png,300,300,diplopoda-dithering,73,161,171,258
dmm_2260.png,300,300,diplopoda-dithering,42,87,138,183
dmm_2261.png,300,300,quadripus-dithering,0,101,82,184
dmm_2261.png,300,300,diplopoda-dithering,180,45,279,144
dmm_2261.png,300,300,bulbus-dithering,18,9,116,107
dmm_2262.png,300,300,fongibra-dithering,54,47,149,143
dmm_2262.png,300,300,fongibra-dithering,60,67,158,165
dmm_2262.png,300,300,quadripus-dithering,113,89,201,177
dmm_2263.png,300,300,fongibra-dithering,65,32,164,131
dmm_2263.png,300,300,quadripus-dithering,52,8,147,103
dmm_2263.png,300,300,quadripus-dithering,123,44,218,139
dmm_2264.png,300,300,fongibra-dithering,137,149,216,228
dmm_2264.png,300,300,diplopoda-dithering,45,80,142,177
dmm_2264.png,300,300,diplopoda-dithering,72,63,151,143
dmm_2265.png,300,300,quadripus-dithering,210,38,293,121
dmm_2265.png,300,300,quadripus-dithering,90,196,165,272
dmm_2265.png,300,300,diplopoda-dithering,40,33,128,121
dmm_2266.png,300,300,fongibra-dithering,2,64,100,162
dmm_2266.png,300,300,diplopoda-dithering,120,71,215,166
dmm_2266.png,300,300,quadripus-dithering,13,62,90,139
dmm_2267.png,300,300,bulbus-dithering,93,35,179,121
dmm_2267.png,300,300,bulbus-dithering,29,180,121,271
dmm_2267.png,300,300,bulbus-dithering,89,135,180,226
dmm_2268.png,300,300,quadripus-dithering,74,44,173,143
dmm_2268.png,300,300,quadripus-dithering,117,100,202,185
dmm_2268.png,300,300,diplopoda-dithering,15,158,101,244
dmm_2269.png,300,300,bulbus-dithering,45,50,143,148
dmm_2269.png,300,300,quadripus-dithering,78,87,176,186
dmm_2269.png,300,300,fongibra-dithering,192,193,269,270
dmm_2270.png,300,300,quadripus-dithering,142,116,237,212
dmm_2270.png,300,300,bulbus-dithering,167,76,266,175
dmm_2270.png,300,300,bulbus-dithering,177,54,253,129
dmm_2271.png,300,300,bulbus-dithering,4,102,83,181
dmm_2271.png,300,300,diplopoda-dithering,46,63,128,145
dmm_2271.png,300,300,diplopoda-dithering,32,162,124,254
dmm_2272.png,300,300,diplopoda-dithering,181,11,279,110
dmm_2272.png,300,300,diplopoda-dithering,3,226,77,299
dmm_2272.png,300,300,diplopoda-dithering,49,108,127,187
dmm_2273.png,300,300,bulbus-dithering,20,14,117,110
dmm_2273.png,300,300,quadripus-dithering,78,181,177,279
dmm_2273.png,300,300,fongibra-dithering,95,28,185,117
dmm_2274.png,300,300,fongibra-dithering,80,13,156,88
dmm_2274.png,300,300,diplopoda-dithering,27,131,111,215
dmm_2274.png,300,300,fongibra-dithering,56,124,146,214
dmm_2275.png,300,300,diplopoda-dithering,110,86,200,176
dmm_2275.png,300,300,bulbus-dithering,104,160,192,248
dmm_2275.png,300,300,fongibra-dithering,26,187,118,279
dmm_2276.png,300,300,fongibra-dithering,137,65,207,135
dmm_2276.png,300,300,fongibra-dithering,102,31,200,129
dmm_2276.png,300,300,diplopoda-dithering,76,192,151,267
dmm_2277.png,300,300,quadripus-dithering,78,4,148,75
dmm_2277.png,300,300,bulbus-dithering,182,84,280,182
dmm_2277.png,300,300,quadripus-dithering,84,63,177,156
dmm_2278.png,300,300,diplopoda-dithering,19,133,106,220
dmm_2278.png,300,300,diplopoda-dithering,193,42,292,141
dmm_2278.png,300,300,fongibra-dithering,44,155,142,254
dmm_2279.png,300,300,quadripus-dithering,61,25,139,103
dmm_2279.png,300,300,fongibra-dithering,92,72,163,143
dmm_2279.png,300,300,fongibra-dithering,51,100,127,176
dmm_2280.png,300,300,quadripus-dithering,216,155,287,227
dmm_2280.png,300,300,fongibra-dithering,110,161,206,258
dmm_2280.png,300,300,bulbus-dithering,134,193,227,286
dmm_2281.png,300,300,quadripus-dithering,122,65,198,141
dmm_2281.png,300,300,bulbus-dithering,9,119,91,201
dmm_2281.png,300,300,quadripus-dithering,44,34,139,129
dmm_2282.png,300,300,diplopoda-dithering,157,112,255,210
dmm_2282.png,300,300,diplopoda-dithering,1,83,81,163
dmm_2282.png,300,300,fongibra-dithering,95,9,194,108
dmm_2283.png,300,300,diplopoda-dithering,6,112,100,205
dmm_2283.png,300,300,quadripus-dithering,2,24,91,113
dmm_2283.png,300,300,bulbus-dithering,36,88,116,168
dmm_2284.png,300,300,fongibra-dithering,98,155,179,236
dmm_2284.png,300,300,fongibra-dithering,191,58,261,128
dmm_2284.png,300,300,quadripus-dithering,53,36,152,135
dmm_2285.png,300,300,quadripus-dithering,91,14,186,109
dmm_2285.png,300,300,bulbus-dithering,26,154,123,252
dmm_2285.png,300,300,diplopoda-dithering,82,106,181,205
dmm_2286.png,300,300,quadripus-dithering,17,133,115,231
dmm_2286.png,300,300,fongibra-dithering,150,15,244,110
dmm_2286.png,300,300,bulbus-dithering,16,81,87,151
dmm_2287.png,300,300,bulbus-dithering,156,155,246,245
dmm_2287.png,300,300,fongibra-dithering,91,91,183,182
dmm_2287.png,300,300,bulbus-dithering,22,180,103,262
dmm_2288.png,300,300,bulbus-dithering,130,163,228,261
dmm_2288.png,300,300,fongibra-dithering,40,196,118,274
dmm_2288.png,300,300,fongibra-dithering,132,139,230,237
dmm_2289.png,300,300,quadripus-dithering,31,45,124,139
dmm_2289.png,300,300,fongibra-dithering,153,65,246,158
dmm_2289.png,300,300,diplopoda-dithering,135,216,211,292
dmm_2290.png,300,300,bulbus-dithering,103,46,196,140
dmm_2290.png,300,300,fongibra-dithering,145,149,244,247
dmm_2290.png,300,300,fongibra-dithering,51,106,137,192
dmm_2291.png,300,300,fongibra-dithering,40,79,126,166
dmm_2291.png,300,300,bulbus-dithering,33,92,124,183
dmm_2291.png,300,300,diplopoda-dithering,192,38,286,132
dmm_2292.png,300,300,bulbus-dithering,42,122,124,204
dmm_2292.png,300,300,diplopoda-dithering,104,125,198,220
dmm_2292.png,300,300,diplopoda-dithering,101,180,189,267
dmm_2293.png,300,300,fongibra-dithering,157,96,256,195
dmm_2293.png,300,300,fongibra-dithering,23,32,95,105
dmm_2293.png,300,300,fongibra-dithering,108,75,202,169
dmm_2294.png,300,300,quadripus-dithering,79,119,178,218
dmm_2294.png,300,300,fongibra-dithering,139,139,210,209
dmm_2294.png,300,300,bulbus-dithering,176,83,269,176
dmm_2295.png,300,300,bulbus-dithering,137,39,219,120
dmm_2295.png,300,300,quadripus-dithering,67,61,140,133
dmm_2295.png,300,300,diplopoda-dithering,68,86,155,173
dmm_2296.png,300,300,fongibra-dithering,75,123,163,210
dmm_2296.png,300,300,diplopoda-dithering,102,15,186,99
dmm_2296.png,300,300,diplopoda-dithering,95,71,174,150
dmm_2297.png,300,300,bulbus-dithering,2,92,98,188
dmm_2297.png,300,300,bulbus-dithering,71,76,148,153
dmm_2297.png,300,300,bulbus-dithering,25,144,98,218
